"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"161","CCL3L1","CCR5",44.98125,6,165.952380952381,8,"cytokine"
"235","CCL3L3","CCR5",45.2780269058296,5,164.8125,6,"cytokine"
"354","CCL3","CCR4",450.21875,6,16.5586592178771,1,"cytokine"
"1167","IL16","KCNA3",222.220238095238,8,33.43125,6,"cytokine"
"228","CCL3L3","CCR5",56.90625,6,130.318385650224,5,"cytokine"
"163","CCL3L1","CCR5",44.98125,6,164.8125,6,"cytokine"
"177","CCL3L1","CCR5",44.6073298429319,4,165.952380952381,8,"cytokine"
"1033","IL10","SIRPG",16.7258064516129,3,442.369047619048,8,"cytokine"
"170","CCL3L1","CCR5",36.4708520179372,5,202.815476190476,7,"cytokine"
"1090","IL15","IL2RG",7.07329842931937,4,1043.24731182796,3,"cytokine"
"81","CCL3L1","CCR1",67.1607142857143,8,109.607142857143,8,"cytokine"
"179","CCL3L1","CCR5",44.6073298429319,4,164.8125,6,"cytokine"
"186","CCL3L1","CCR5",36.1774193548387,3,202.815476190476,7,"cytokine"
"332","CCL3","CCR1",77.8631284916201,1,93.8744394618834,5,"cytokine"
"1228","IL16","KCNA3",97.3491620111732,1,74.6843575418994,1,"cytokine"
"1034","IL10","SIRPG",16.7258064516129,3,427.654761904762,7,"cytokine"
"221","CCL3L3","CCR5",79.4345238095238,7,89.2146596858639,4,"cytokine"
"1320","IL2","CD53",8.47533632286996,5,835.817708333333,2,"cytokine"
"361","CCL3","CCR4",259.937172774869,4,27.1845238095238,8,"cytokine"
"1319","IL2","CD53",8.47533632286996,5,830.97311827957,3,"cytokine"
"89","CCL3L1","CCR1",63.6607142857143,7,109.607142857143,8,"cytokine"
"1002","IL10","IL10RA",16.7258064516129,3,415.452380952381,7,"cytokine"
"445","CCL3","CCR5",77.8631284916201,1,89.2146596858639,4,"cytokine"
"1140","IL16","CCR5",238.193717277487,4,29.1368715083799,1,"cytokine"
"1097","IL15","IL2RG",5.53351955307263,1,1253.96335078534,4,"cytokine"
"99","CCL3L1","CCR1",44.98125,6,154.0375,6,"cytokine"
"73","CCL20","CXCR3",18.3072625698324,1,377.928571428571,8,"cytokine"
"115","CCL3L1","CCR1",44.6073298429319,4,154.0375,6,"cytokine"
"249","CCL3L3","CCR5",41.3924731182796,3,165.952380952381,8,"cytokine"
"1173","IL16","KCNA3",309.875,7,22.1190476190476,8,"cytokine"
"251","CCL3L3","CCR5",41.3924731182796,3,164.8125,6,"cytokine"
"1207","IL16","KCNA3",201.220430107527,3,33.43125,6,"cytokine"
"213","CCL3L3","CCR5",74.7261904761905,8,89.2146596858639,4,"cytokine"
"1091","IL15","IL2RG",7.07329842931937,4,938.567708333333,2,"cytokine"
"416","CCL3","CCR5",226.668161434978,5,29.1368715083799,1,"cytokine"
"1181","IL16","KCNA3",297.63125,6,22.1190476190476,8,"cytokine"
"295","CCL3","CCR1",450.21875,6,14.5677083333333,2,"cytokine"
"1162","IL16","CCR5",97.3491620111732,1,67.3387096774194,3,"cytokine"
"1108","IL16","CCR5",222.220238095238,8,29.1368715083799,1,"cytokine"
"266","CCL3L3","CCR5",31.8938547486034,1,202.815476190476,7,"cytokine"
"1003","IL10","IL10RA",16.7258064516129,3,384.24375,6,"cytokine"
"432","CCL3","CCR5",219.02688172043,3,29.1368715083799,1,"cytokine"
"75","CCL20","CXCR3",18.3072625698324,1,346.55,6,"cytokine"
"244","CCL3L3","CCR5",48.6649214659686,4,130.318385650224,5,"cytokine"
"987","CXCL16","CXCR6",5.0625,2,1249.74375,6,"cytokine"
"84","CCL3L1","CCR1",67.1607142857143,8,93.8744394618834,5,"cytokine"
"966","CXCL13","CXCR5",916.959641255605,5,6.87434554973822,4,"cytokine"
"1189","IL16","KCNA3",282.973094170404,5,22.1190476190476,8,"cytokine"
"346","CCL3","CCR4",563.077380952381,7,11.0994764397906,4,"cytokine"
"74","CCL20","CXCR3",18.3072625698324,1,340.690476190476,7,"cytokine"
"1224","IL16","KCNA3",97.3491620111732,1,63.9058295964126,5,"cytokine"
"310","CCL3","CCR1",259.937172774869,4,23.7311827956989,3,"cytokine"
"355","CCL3","CCR4",226.668161434978,5,27.1845238095238,8,"cytokine"
"980","CXCL13","CXCR5",280.041666666667,2,21.9385474860335,1,"cytokine"
"351","CCL3","CCR4",450.21875,6,13.4843049327354,5,"cytokine"
"202","CCL3L1","CCR5",29.8463687150838,1,202.815476190476,7,"cytokine"
"169","CCL3L1","CCR5",36.4708520179372,5,165.952380952381,8,"cytokine"
"171","CCL3L1","CCR5",36.4708520179372,5,164.8125,6,"cytokine"
"185","CCL3L1","CCR5",36.1774193548387,3,165.952380952381,8,"cytokine"
"988","CXCL16","CXCR6",5.0625,2,1184.36771300448,5,"cytokine"
"1343","IL2","IL2RG",8.47533632286996,5,707.304469273743,1,"cytokine"
"149","CCL3L1","CCR5",67.1607142857143,8,89.2146596858639,4,"cytokine"
"92","CCL3L1","CCR1",63.6607142857143,7,93.8744394618834,5,"cytokine"
"187","CCL3L1","CCR5",36.1774193548387,3,164.8125,6,"cytokine"
"367","CCL3","CCR4",219.02688172043,3,27.1845238095238,8,"cytokine"
"236","CCL3L3","CCR5",45.2780269058296,5,130.318385650224,5,"cytokine"
"1148","IL16","CCR5",201.220430107527,3,29.1368715083799,1,"cytokine"
"164","CCL3L1","CCR5",44.98125,6,130.318385650224,5,"cytokine"
"1226","IL16","KCNA3",97.3491620111732,1,60.2096774193548,3,"cytokine"
"1004","IL10","IL10RA",16.7258064516129,3,349.295964125561,5,"cytokine"
"180","CCL3L1","CCR5",44.6073298429319,4,130.318385650224,5,"cytokine"
"1098","IL15","IL2RG",5.53351955307263,1,1043.24731182796,3,"cytokine"
"973","CXCL13","CXCR5",450.532258064516,3,12.7982062780269,5,"cytokine"
"1215","IL16","KCNA3",171.125,2,33.43125,6,"cytokine"
"1035","IL10","SIRPG",16.7258064516129,3,340.66875,6,"cytokine"
"157","CCL3L1","CCR5",63.6607142857143,7,89.2146596858639,4,"cytokine"
"107","CCL3L1","CCR1",36.4708520179372,5,154.0375,6,"cytokine"
"123","CCL3L1","CCR1",36.1774193548387,3,154.0375,6,"cytokine"
"130","CCL3L1","CCR1",21.84375,2,253.64880952381,7,"cytokine"
"333","CCL3","CCR1",77.8631284916201,1,69.9528795811518,4,"cytokine"
"76","CCL20","CXCR3",18.3072625698324,1,296.14798206278,5,"cytokine"
"252","CCL3L3","CCR5",41.3924731182796,3,130.318385650224,5,"cytokine"
"302","CCL3","CCR1",226.668161434978,5,23.7311827956989,3,"cytokine"
"222","CCL3L3","CCR5",79.4345238095238,7,67.3387096774194,3,"cytokine"
"969","CXCL13","CXCR5",416.947643979058,4,12.7982062780269,5,"cytokine"
"265","CCL3L3","CCR5",31.8938547486034,1,165.952380952381,8,"cytokine"
"1197","IL16","KCNA3",238.193717277487,4,22.1190476190476,8,"cytokine"
"267","CCL3L3","CCR5",31.8938547486034,1,164.8125,6,"cytokine"
"446","CCL3","CCR5",77.8631284916201,1,67.3387096774194,3,"cytokine"
"258","CCL3L3","CCR5",25.6354166666667,2,202.815476190476,7,"cytokine"
"318","CCL3","CCR1",219.02688172043,3,23.7311827956989,3,"cytokine"
"1036","IL10","SIRPG",16.7258064516129,3,310.565022421525,5,"cytokine"
"1099","IL15","IL2RG",5.53351955307263,1,938.567708333333,2,"cytokine"
"1007","IL10","IL10RA",16.7258064516129,3,307.963541666667,2,"cytokine"
"229","CCL3L3","CCR5",56.90625,6,89.2146596858639,4,"cytokine"
"1222","IL16","KCNA3",97.3491620111732,1,52.1428571428571,7,"cytokine"
"214","CCL3L3","CCR5",74.7261904761905,8,67.3387096774194,3,"cytokine"
"1092","IL15","IL2RG",7.07329842931937,4,707.304469273743,1,"cytokine"
"352","CCL3","CCR4",450.21875,6,11.0994764397906,4,"cytokine"
"1156","IL16","CCR5",171.125,2,29.1368715083799,1,"cytokine"
"362","CCL3","CCR4",259.937172774869,4,19.1785714285714,7,"cytokine"
"201","CCL3L1","CCR5",29.8463687150838,1,165.952380952381,8,"cytokine"
"1163","IL16","CCR5",97.3491620111732,1,50.84375,2,"cytokine"
"97","CCL3L1","CCR1",44.98125,6,109.607142857143,8,"cytokine"
"203","CCL3L1","CCR5",29.8463687150838,1,164.8125,6,"cytokine"
"1165","IL16","KCNA3",222.220238095238,8,22.1190476190476,8,"cytokine"
"1001","IL10","IL10RA",16.7258064516129,3,292.761904761905,8,"cytokine"
"113","CCL3L1","CCR1",44.6073298429319,4,109.607142857143,8,"cytokine"
"1008","IL10","IL10RA",16.7258064516129,3,285.432960893855,1,"cytokine"
"172","CCL3L1","CCR5",36.4708520179372,5,130.318385650224,5,"cytokine"
"288","CCL3","CCR1",563.077380952381,7,8.41620111731844,1,"cytokine"
"188","CCL3L1","CCR5",36.1774193548387,3,130.318385650224,5,"cytokine"
"1227","IL16","KCNA3",97.3491620111732,1,48.3489583333333,2,"cytokine"
"1330","IL2","IL2RB",8.47533632286996,5,554.4,6,"cytokine"
"85","CCL3L1","CCR1",67.1607142857143,8,69.9528795811518,4,"cytokine"
"139","CCL3L1","CCR1",29.8463687150838,1,154.0375,6,"cytokine"
"985","CXCL16","CXCR6",5.0625,2,904.755952380952,8,"cytokine"
"150","CCL3L1","CCR5",67.1607142857143,8,67.3387096774194,3,"cytokine"
"1225","IL16","KCNA3",97.3491620111732,1,46.1989528795811,4,"cytokine"
"93","CCL3L1","CCR1",63.6607142857143,7,69.9528795811518,4,"cytokine"
"1205","IL16","KCNA3",201.220430107527,3,22.1190476190476,8,"cytokine"
"77","CCL20","CXCR3",18.3072625698324,1,242.109947643979,4,"cytokine"
"347","CCL3","CCR4",563.077380952381,7,7.87096774193548,3,"cytokine"
"194","CCL3L1","CCR5",21.84375,2,202.815476190476,7,"cytokine"
"356","CCL3","CCR4",226.668161434978,5,19.1785714285714,7,"cytokine"
"245","CCL3L3","CCR5",48.6649214659686,4,89.2146596858639,4,"cytokine"
"366","CCL3","CCR4",259.937172774869,4,16.5586592178771,1,"cytokine"
"440","CCL3","CCR5",147.65625,2,29.1368715083799,1,"cytokine"
"1005","IL10","IL10RA",16.7258064516129,3,256.502617801047,4,"cytokine"
"158","CCL3L1","CCR5",63.6607142857143,7,67.3387096774194,3,"cytokine"
"257","CCL3L3","CCR5",25.6354166666667,2,165.952380952381,8,"cytokine"
"259","CCL3L3","CCR5",25.6354166666667,2,164.8125,6,"cytokine"
"100","CCL3L1","CCR1",44.98125,6,93.8744394618834,5,"cytokine"
"368","CCL3","CCR4",219.02688172043,3,19.1785714285714,7,"cytokine"
"49","CCL20","CXCR3",11.1,6,377.928571428571,8,"cytokine"
"116","CCL3L1","CCR1",44.6073298429319,4,93.8744394618834,5,"cytokine"
"1331","IL2","IL2RB",8.47533632286996,5,490.538116591928,5,"cytokine"
"268","CCL3L3","CCR5",31.8938547486034,1,130.318385650224,5,"cytokine"
"1328","IL2","IL2RB",8.47533632286996,5,483.958333333333,8,"cytokine"
"237","CCL3L3","CCR5",45.2780269058296,5,89.2146596858639,4,"cytokine"
"223","CCL3L3","CCR5",79.4345238095238,7,50.84375,2,"cytokine"
"373","CCL3","CCR4",147.65625,2,27.1845238095238,8,"cytokine"
"165","CCL3L1","CCR5",44.98125,6,89.2146596858639,4,"cytokine"
"105","CCL3L1","CCR1",36.4708520179372,5,109.607142857143,8,"cytokine"
"1006","IL10","IL10RA",16.7258064516129,3,238.876344086022,3,"cytokine"
"181","CCL3L1","CCR5",44.6073298429319,4,89.2146596858639,4,"cytokine"
"57","CCL20","CXCR3",10.52466367713,5,377.928571428571,8,"cytokine"
"121","CCL3L1","CCR1",36.1774193548387,3,109.607142857143,8,"cytokine"
"447","CCL3","CCR5",77.8631284916201,1,50.84375,2,"cytokine"
"1329","IL2","IL2RB",8.47533632286996,5,465.482142857143,7,"cytokine"
"1071","IL15","IL2RB",7.07329842931937,4,554.4,6,"cytokine"
"1100","IL15","IL2RG",5.53351955307263,1,707.304469273743,1,"cytokine"
"989","CXCL16","CXCR6",5.0625,2,772.026178010471,4,"cytokine"
"204","CCL3L1","CCR5",29.8463687150838,1,130.318385650224,5,"cytokine"
"51","CCL20","CXCR3",11.1,6,346.55,6,"cytokine"
"230","CCL3L3","CCR5",56.90625,6,67.3387096774194,3,"cytokine"
"215","CCL3L3","CCR5",74.7261904761905,8,50.84375,2,"cytokine"
"975","CXCL13","CXCR5",450.532258064516,3,8.41935483870968,3,"cytokine"
"296","CCL3","CCR1",450.21875,6,8.41620111731844,1,"cytokine"
"311","CCL3","CCR1",259.937172774869,4,14.5677083333333,2,"cytokine"
"1213","IL16","KCNA3",171.125,2,22.1190476190476,8,"cytokine"
"50","CCL20","CXCR3",11.1,6,340.690476190476,7,"cytokine"
"360","CCL3","CCR4",226.668161434978,5,16.5586592178771,1,"cytokine"
"41","CCL20","CXCR3",9.89285714285714,7,377.928571428571,8,"cytokine"
"253","CCL3L3","CCR5",41.3924731182796,3,89.2146596858639,4,"cytokine"
"984","CXCL13","CXCR5",167.72905027933,1,21.9385474860335,1,"cytokine"
"1239","IL22","IL10RA",8.80628272251309,4,415.452380952381,7,"cytokine"
"59","CCL20","CXCR3",10.52466367713,5,346.55,6,"cytokine"
"372","CCL3","CCR4",219.02688172043,3,16.5586592178771,1,"cytokine"
"193","CCL3L1","CCR5",21.84375,2,165.952380952381,8,"cytokine"
"195","CCL3L1","CCR5",21.84375,2,164.8125,6,"cytokine"
"58","CCL20","CXCR3",10.52466367713,5,340.690476190476,7,"cytokine"
"977","CXCL13","CXCR5",280.041666666667,2,12.7982062780269,5,"cytokine"
"353","CCL3","CCR4",450.21875,6,7.87096774193548,3,"cytokine"
"78","CCL20","CXCR3",18.3072625698324,1,192.424731182796,3,"cytokine"
"971","CXCL13","CXCR5",416.947643979058,4,8.41935483870968,3,"cytokine"
"363","CCL3","CCR4",259.937172774869,4,13.4843049327354,5,"cytokine"
"326","CCL3","CCR1",147.65625,2,23.7311827956989,3,"cytokine"
"1072","IL15","IL2RB",7.07329842931937,4,490.538116591928,5,"cytokine"
"43","CCL20","CXCR3",9.89285714285714,7,346.55,6,"cytokine"
"108","CCL3L1","CCR1",36.4708520179372,5,93.8744394618834,5,"cytokine"
"1069","IL15","IL2RB",7.07329842931937,4,483.958333333333,8,"cytokine"
"151","CCL3L1","CCR5",67.1607142857143,8,50.84375,2,"cytokine"
"124","CCL3L1","CCR1",36.1774193548387,3,93.8744394618834,5,"cytokine"
"1240","IL22","IL10RA",8.80628272251309,4,384.24375,6,"cytokine"
"42","CCL20","CXCR3",9.89285714285714,7,340.690476190476,7,"cytokine"
"131","CCL3L1","CCR1",21.84375,2,154.0375,6,"cytokine"
"260","CCL3L3","CCR5",25.6354166666667,2,130.318385650224,5,"cytokine"
"303","CCL3","CCR1",226.668161434978,5,14.5677083333333,2,"cytokine"
"1070","IL15","IL2RB",7.07329842931937,4,465.482142857143,7,"cytokine"
"52","CCL20","CXCR3",11.1,6,296.14798206278,5,"cytokine"
"246","CCL3L3","CCR5",48.6649214659686,4,67.3387096774194,3,"cytokine"
"137","CCL3L1","CCR1",29.8463687150838,1,109.607142857143,8,"cytokine"
"1223","IL16","KCNA3",97.3491620111732,1,33.43125,6,"cytokine"
"173","CCL3L1","CCR5",36.4708520179372,5,89.2146596858639,4,"cytokine"
"159","CCL3L1","CCR5",63.6607142857143,7,50.84375,2,"cytokine"
"189","CCL3L1","CCR5",36.1774193548387,3,89.2146596858639,4,"cytokine"
"319","CCL3","CCR1",219.02688172043,3,14.5677083333333,2,"cytokine"
"101","CCL3L1","CCR1",44.98125,6,69.9528795811518,4,"cytokine"
"1037","IL10","SIRPG",16.7258064516129,3,186.649214659686,4,"cytokine"
"117","CCL3L1","CCR1",44.6073298429319,4,69.9528795811518,4,"cytokine"
"60","CCL20","CXCR3",10.52466367713,5,296.14798206278,5,"cytokine"
"974","CXCL13","CXCR5",450.532258064516,3,6.87434554973822,4,"cytokine"
"1241","IL22","IL10RA",8.80628272251309,4,349.295964125561,5,"cytokine"
"1079","IL15","IL2RB",5.53351955307263,1,554.4,6,"cytokine"
"357","CCL3","CCR4",226.668161434978,5,13.4843049327354,5,"cytokine"
"238","CCL3L3","CCR5",45.2780269058296,5,67.3387096774194,3,"cytokine"
"166","CCL3L1","CCR5",44.98125,6,67.3387096774194,3,"cytokine"
"182","CCL3L1","CCR5",44.6073298429319,4,67.3387096774194,3,"cytokine"
"1038","IL10","SIRPG",16.7258064516129,3,177.381720430108,3,"cytokine"
"369","CCL3","CCR4",219.02688172043,3,13.4843049327354,5,"cytokine"
"1286","IL23A","IL12RB1",28.4525139664804,1,103.196428571429,8,"cytokine"
"990","CXCL16","CXCR6",5.0625,2,579.790322580645,3,"cytokine"
"44","CCL20","CXCR3",9.89285714285714,7,296.14798206278,5,"cytokine"
"231","CCL3L3","CCR5",56.90625,6,50.84375,2,"cytokine"
"364","CCL3","CCR4",259.937172774869,4,11.0994764397906,4,"cytokine"
"991","CXCL16","CXCR6",5.0625,2,567.234375,2,"cytokine"
"970","CXCL13","CXCR5",416.947643979058,4,6.87434554973822,4,"cytokine"
"196","CCL3L1","CCR5",21.84375,2,130.318385650224,5,"cytokine"
"269","CCL3L3","CCR5",31.8938547486034,1,89.2146596858639,4,"cytokine"
"1287","IL23A","IL12RB1",28.4525139664804,1,99.9761904761905,7,"cytokine"
"1018","IL10","IL10RB",16.7258064516129,3,170.017857142857,7,"cytokine"
"1164","IL16","CCR5",97.3491620111732,1,29.1368715083799,1,"cytokine"
"374","CCL3","CCR4",147.65625,2,19.1785714285714,7,"cytokine"
"1332","IL2","IL2RB",8.47533632286996,5,330.931937172775,4,"cytokine"
"140","CCL3L1","CCR1",29.8463687150838,1,93.8744394618834,5,"cytokine"
"254","CCL3L3","CCR5",41.3924731182796,3,67.3387096774194,3,"cytokine"
"1019","IL10","IL10RB",16.7258064516129,3,164.6625,6,"cytokine"
"1080","IL15","IL2RB",5.53351955307263,1,490.538116591928,5,"cytokine"
"1017","IL10","IL10RB",16.7258064516129,3,162.238095238095,8,"cytokine"
"1244","IL22","IL10RA",8.80628272251309,4,307.963541666667,2,"cytokine"
"53","CCL20","CXCR3",11.1,6,242.109947643979,4,"cytokine"
"1077","IL15","IL2RB",5.53351955307263,1,483.958333333333,8,"cytokine"
"205","CCL3L1","CCR5",29.8463687150838,1,89.2146596858639,4,"cytokine"
"79","CCL20","CXCR3",18.3072625698324,1,142.015625,2,"cytokine"
"1238","IL22","IL10RA",8.80628272251309,4,292.761904761905,8,"cytokine"
"1078","IL15","IL2RB",5.53351955307263,1,465.482142857143,7,"cytokine"
"109","CCL3L1","CCR1",36.4708520179372,5,69.9528795811518,4,"cytokine"
"61","CCL20","CXCR3",10.52466367713,5,242.109947643979,4,"cytokine"
"125","CCL3L1","CCR1",36.1774193548387,3,69.9528795811518,4,"cytokine"
"358","CCL3","CCR4",226.668161434978,5,11.0994764397906,4,"cytokine"
"1245","IL22","IL10RA",8.80628272251309,4,285.432960893855,1,"cytokine"
"247","CCL3L3","CCR5",48.6649214659686,4,50.84375,2,"cytokine"
"174","CCL3L1","CCR5",36.4708520179372,5,67.3387096774194,3,"cytokine"
"378","CCL3","CCR4",147.65625,2,16.5586592178771,1,"cytokine"
"190","CCL3L1","CCR5",36.1774193548387,3,67.3387096774194,3,"cytokine"
"370","CCL3","CCR4",219.02688172043,3,11.0994764397906,4,"cytokine"
"45","CCL20","CXCR3",9.89285714285714,7,242.109947643979,4,"cytokine"
"129","CCL3L1","CCR1",21.84375,2,109.607142857143,8,"cytokine"
"80","CCL20","CXCR3",18.3072625698324,1,130.768156424581,1,"cytokine"
"1333","IL2","IL2RB",8.47533632286996,5,279.370967741935,3,"cytokine"
"979","CXCL13","CXCR5",280.041666666667,2,8.41935483870968,3,"cytokine"
"1073","IL15","IL2RB",7.07329842931937,4,330.931937172775,4,"cytokine"
"224","CCL3L3","CCR5",79.4345238095238,7,29.1368715083799,1,"cytokine"
"239","CCL3L3","CCR5",45.2780269058296,5,50.84375,2,"cytokine"
"261","CCL3L3","CCR5",25.6354166666667,2,89.2146596858639,4,"cytokine"
"167","CCL3L1","CCR5",44.98125,6,50.84375,2,"cytokine"
"448","CCL3","CCR5",77.8631284916201,1,29.1368715083799,1,"cytokine"
"183","CCL3L1","CCR5",44.6073298429319,4,50.84375,2,"cytokine"
"1242","IL22","IL10RA",8.80628272251309,4,256.502617801047,4,"cytokine"
"312","CCL3","CCR1",259.937172774869,4,8.41620111731844,1,"cytokine"
"216","CCL3L3","CCR5",74.7261904761905,8,29.1368715083799,1,"cytokine"
"1221","IL16","KCNA3",97.3491620111732,1,22.1190476190476,8,"cytokine"
"327","CCL3","CCR1",147.65625,2,14.5677083333333,2,"cytokine"
"270","CCL3L3","CCR5",31.8938547486034,1,67.3387096774194,3,"cytokine"
"981","CXCL13","CXCR5",167.72905027933,1,12.7982062780269,5,"cytokine"
"54","CCL20","CXCR3",11.1,6,192.424731182796,3,"cytokine"
"1289","IL23A","IL12RB1",28.4525139664804,1,74.8923766816144,5,"cytokine"
"379","CCL3","CCR4",77.8631284916201,1,27.1845238095238,8,"cytokine"
"255","CCL3L3","CCR5",41.3924731182796,3,50.84375,2,"cytokine"
"1243","IL22","IL10RA",8.80628272251309,4,238.876344086022,3,"cytokine"
"141","CCL3L1","CCR1",29.8463687150838,1,69.9528795811518,4,"cytokine"
"132","CCL3L1","CCR1",21.84375,2,93.8744394618834,5,"cytokine"
"1039","IL10","SIRPG",16.7258064516129,3,122.552083333333,2,"cytokine"
"365","CCL3","CCR4",259.937172774869,4,7.87096774193548,3,"cytokine"
"1020","IL10","IL10RB",16.7258064516129,3,121.349775784753,5,"cytokine"
"62","CCL20","CXCR3",10.52466367713,5,192.424731182796,3,"cytokine"
"206","CCL3L1","CCR5",29.8463687150838,1,67.3387096774194,3,"cytokine"
"65","CCL20","CXCR3",5.296875,2,377.928571428571,8,"cytokine"
"375","CCL3","CCR4",147.65625,2,13.4843049327354,5,"cytokine"
"1074","IL15","IL2RB",7.07329842931937,4,279.370967741935,3,"cytokine"
"152","CCL3L1","CCR5",67.1607142857143,8,29.1368715083799,1,"cytokine"
"1021","IL10","IL10RB",16.7258064516129,3,116.979057591623,4,"cytokine"
"197","CCL3L1","CCR5",21.84375,2,89.2146596858639,4,"cytokine"
"978","CXCL13","CXCR5",280.041666666667,2,6.87434554973822,4,"cytokine"
"304","CCL3","CCR1",226.668161434978,5,8.41620111731844,1,"cytokine"
"46","CCL20","CXCR3",9.89285714285714,7,192.424731182796,3,"cytokine"
"160","CCL3L1","CCR5",63.6607142857143,7,29.1368715083799,1,"cytokine"
"175","CCL3L1","CCR5",36.4708520179372,5,50.84375,2,"cytokine"
"334","CCL3","CCR1",77.8631284916201,1,23.7311827956989,3,"cytokine"
"320","CCL3","CCR1",219.02688172043,3,8.41620111731844,1,"cytokine"
"191","CCL3L1","CCR5",36.1774193548387,3,50.84375,2,"cytokine"
"67","CCL20","CXCR3",5.296875,2,346.55,6,"cytokine"
"1081","IL15","IL2RB",5.53351955307263,1,330.931937172775,4,"cytokine"
"66","CCL20","CXCR3",5.296875,2,340.690476190476,7,"cytokine"
"1254","IL22","IL21R",8.80628272251309,4,204.482142857143,8,"cytokine"
"359","CCL3","CCR4",226.668161434978,5,7.87096774193548,3,"cytokine"
"1022","IL10","IL10RB",16.7258064516129,3,106.290322580645,3,"cytokine"
"1334","IL2","IL2RB",8.47533632286996,5,208.286458333333,2,"cytokine"
"262","CCL3L3","CCR5",25.6354166666667,2,67.3387096774194,3,"cytokine"
"371","CCL3","CCR4",219.02688172043,3,7.87096774193548,3,"cytokine"
"232","CCL3L3","CCR5",56.90625,6,29.1368715083799,1,"cytokine"
"376","CCL3","CCR4",147.65625,2,11.0994764397906,4,"cytokine"
"271","CCL3L3","CCR5",31.8938547486034,1,50.84375,2,"cytokine"
"1335","IL2","IL2RB",8.47533632286996,5,189.798882681564,1,"cytokine"
"86","CCL3L1","CCR1",67.1607142857143,8,23.7311827956989,3,"cytokine"
"1023","IL10","IL10RB",16.7258064516129,3,94.5677083333333,2,"cytokine"
"55","CCL20","CXCR3",11.1,6,142.015625,2,"cytokine"
"68","CCL20","CXCR3",5.296875,2,296.14798206278,5,"cytokine"
"1040","IL10","SIRPG",16.7258064516129,3,93.1536312849162,1,"cytokine"
"1082","IL15","IL2RB",5.53351955307263,1,279.370967741935,3,"cytokine"
"133","CCL3L1","CCR1",21.84375,2,69.9528795811518,4,"cytokine"
"207","CCL3L1","CCR5",29.8463687150838,1,50.84375,2,"cytokine"
"94","CCL3L1","CCR1",63.6607142857143,7,23.7311827956989,3,"cytokine"
"1247","IL22","IL10RB",8.80628272251309,4,170.017857142857,7,"cytokine"
"63","CCL20","CXCR3",10.52466367713,5,142.015625,2,"cytokine"
"380","CCL3","CCR4",77.8631284916201,1,19.1785714285714,7,"cytokine"
"1075","IL15","IL2RB",7.07329842931937,4,208.286458333333,2,"cytokine"
"198","CCL3L1","CCR5",21.84375,2,67.3387096774194,3,"cytokine"
"1290","IL23A","IL12RB1",28.4525139664804,1,51.4659685863874,4,"cytokine"
"56","CCL20","CXCR3",11.1,6,130.768156424581,1,"cytokine"
"1248","IL22","IL10RB",8.80628272251309,4,164.6625,6,"cytokine"
"1246","IL22","IL10RB",8.80628272251309,4,162.238095238095,8,"cytokine"
"248","CCL3L3","CCR5",48.6649214659686,4,29.1368715083799,1,"cytokine"
"983","CXCL13","CXCR5",167.72905027933,1,8.41935483870968,3,"cytokine"
"47","CCL20","CXCR3",9.89285714285714,7,142.015625,2,"cytokine"
"64","CCL20","CXCR3",10.52466367713,5,130.768156424581,1,"cytokine"
"1291","IL23A","IL12RB1",28.4525139664804,1,48.1129032258064,3,"cytokine"
"1288","IL23A","IL12RB1",28.4525139664804,1,47.83125,6,"cytokine"
"1076","IL15","IL2RB",7.07329842931937,4,189.798882681564,1,"cytokine"
"1260","IL22","IL21R",8.80628272251309,4,149.9375,2,"cytokine"
"240","CCL3L3","CCR5",45.2780269058296,5,29.1368715083799,1,"cytokine"
"1256","IL22","IL21R",8.80628272251309,4,149.2125,6,"cytokine"
"168","CCL3L1","CCR5",44.98125,6,29.1368715083799,1,"cytokine"
"263","CCL3L3","CCR5",25.6354166666667,2,50.84375,2,"cytokine"
"184","CCL3L1","CCR5",44.6073298429319,4,29.1368715083799,1,"cytokine"
"48","CCL20","CXCR3",9.89285714285714,7,130.768156424581,1,"cytokine"
"384","CCL3","CCR4",77.8631284916201,1,16.5586592178771,1,"cytokine"
"69","CCL20","CXCR3",5.296875,2,242.109947643979,4,"cytokine"
"328","CCL3","CCR1",147.65625,2,8.41620111731844,1,"cytokine"
"992","CXCL16","CXCR6",5.0625,2,238.27094972067,1,"cytokine"
"256","CCL3L3","CCR5",41.3924731182796,3,29.1368715083799,1,"cytokine"
"377","CCL3","CCR4",147.65625,2,7.87096774193548,3,"cytokine"
"1293","IL23A","IL12RB1",28.4525139664804,1,40.6759776536313,1,"cytokine"
"982","CXCL13","CXCR5",167.72905027933,1,6.87434554973822,4,"cytokine"
"1083","IL15","IL2RB",5.53351955307263,1,208.286458333333,2,"cytokine"
"1259","IL22","IL21R",8.80628272251309,4,130.58064516129,3,"cytokine"
"36","CCL20","CCR6",18.3072625698324,1,62.4843049327354,5,"cytokine"
"1230","IL17A","IL17RA",38.1748878923767,5,29.8511904761905,7,"cytokine"
"335","CCL3","CCR1",77.8631284916201,1,14.5677083333333,2,"cytokine"
"1024","IL10","IL10RB",16.7258064516129,3,66.9525139664805,1,"cytokine"
"199","CCL3L1","CCR5",21.84375,2,50.84375,2,"cytokine"
