"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"638","NCR3LG1","TMIGD2",13.5535714285714,8,26.7142857142857,7,"checkpoint"
"93","BTLA","CD79A",18.6439790575916,4,18.9464285714286,8,"checkpoint"
"213","CD40LG","TRAF3",5.69354838709677,3,61.5833333333333,8,"checkpoint"
"83","BTLA","CD79A",38.91875,6,8.98952879581152,4,"checkpoint"
"632","NCR3LG1","NCR3",13.5535714285714,8,25.4439461883408,5,"checkpoint"
"89","BTLA","CD79A",13.9282511210762,5,24.6053811659193,5,"checkpoint"
"215","CD40LG","TRAF3",5.69354838709677,3,59.89375,6,"checkpoint"
"635","NCR3LG1","NCR3",13.5535714285714,8,25.1354166666667,2,"checkpoint"
"502","CD80","CD28",8.7375,6,38.9107142857143,7,"checkpoint"
"554","CD86","CD28",5.16145833333333,2,65.3064516129032,3,"checkpoint"
"580","CD80","CTLA4",8.7375,6,38.2513966480447,1,"checkpoint"
"420","TNFSF4","TRAF2",16.768156424581,1,19.8715083798883,1,"checkpoint"
"541","CD86","CD28",10.1559139784946,3,32.5,8,"checkpoint"
"214","CD40LG","TRAF3",5.69354838709677,3,57.625,7,"checkpoint"
"627","CD86","CTLA4",5.16145833333333,2,62.3125,2,"checkpoint"
"552","CD86","CD28",5.16145833333333,2,61.0627802690583,5,"checkpoint"
"166","BTLA","TNFRSF14",6.47849462365591,3,47.989247311828,3,"checkpoint"
"690","TNFRSF14","BTLA",47.989247311828,3,6.47849462365591,3,"checkpoint"
"98","BTLA","CD79A",18.6439790575916,4,16.3548387096774,3,"checkpoint"
"633","NCR3LG1","NCR3",13.5535714285714,8,22.0261780104712,4,"checkpoint"
"501","CD80","CD28",8.7375,6,32.5,8,"checkpoint"
"634","NCR3LG1","NCR3",13.5535714285714,8,20.7634408602151,3,"checkpoint"
"551","CD86","CD28",5.16145833333333,2,53.46875,6,"checkpoint"
"545","CD86","CD28",10.1559139784946,3,26.9424083769633,4,"checkpoint"
"636","NCR3LG1","NCR3",13.5535714285714,8,20.0558659217877,1,"checkpoint"
"555","CD86","CD28",5.16145833333333,2,52.546875,2,"checkpoint"
"211","CD40LG","TRAF3",16.425,6,16.0677083333333,2,"checkpoint"
"86","BTLA","CD79A",13.9282511210762,5,18.9464285714286,8,"checkpoint"
"218","CD40LG","TRAF3",5.69354838709677,3,43.7043010752688,3,"checkpoint"
"94","BTLA","CD79A",18.6439790575916,4,12.8630952380952,7,"checkpoint"
"216","CD40LG","TRAF3",5.69354838709677,3,41.9865470852018,5,"checkpoint"
"642","NCR3LG1","TMIGD2",13.5535714285714,8,17.4408602150538,3,"checkpoint"
"505","CD80","CD28",8.7375,6,26.9424083769633,4,"checkpoint"
"630","NCR3LG1","NCR3",13.5535714285714,8,17.1428571428571,7,"checkpoint"
"91","BTLA","CD79A",13.9282511210762,5,16.3548387096774,3,"checkpoint"
"110","BTLA","CD79A",9.11458333333333,2,24.6053811659193,5,"checkpoint"
"85","BTLA","CD79A",38.91875,6,5.61173184357542,1,"checkpoint"
"550","CD86","CD28",5.16145833333333,2,38.9107142857143,7,"checkpoint"
"628","CD86","CTLA4",5.16145833333333,2,38.2513966480447,1,"checkpoint"
"117","BTLA","CD79A",7.69832402234637,1,24.6053811659193,5,"checkpoint"
"217","CD40LG","TRAF3",5.69354838709677,3,32.3664921465969,4,"checkpoint"
"643","NCR3LG1","TMIGD2",13.5535714285714,8,13.359375,2,"checkpoint"
"87","BTLA","CD79A",13.9282511210762,5,12.8630952380952,7,"checkpoint"
"644","NCR3LG1","TMIGD2",13.5535714285714,8,13.1731843575419,1,"checkpoint"
"107","BTLA","CD79A",9.11458333333333,2,18.9464285714286,8,"checkpoint"
"186","CD40LG","ITGAM",16.425,6,10.4385474860335,1,"checkpoint"
"549","CD86","CD28",5.16145833333333,2,32.5,8,"checkpoint"
"97","BTLA","CD79A",18.6439790575916,4,8.98952879581152,4,"checkpoint"
"641","NCR3LG1","TMIGD2",13.5535714285714,8,11.9109947643979,4,"checkpoint"
"103","BTLA","CD79A",6.47849462365591,3,24.6053811659193,5,"checkpoint"
"220","CD40LG","TRAF3",5.69354838709677,3,27.5111731843575,1,"checkpoint"
"112","BTLA","CD79A",9.11458333333333,2,16.3548387096774,3,"checkpoint"
"114","BTLA","CD79A",7.69832402234637,1,18.9464285714286,8,"checkpoint"
"356","TNFSF4","TNFRSF4",16.768156424581,1,8.47120418848167,4,"checkpoint"
"780","TNFRSF4","TNFSF4",8.47120418848167,4,16.768156424581,1,"checkpoint"
"553","CD86","CD28",5.16145833333333,2,26.9424083769633,4,"checkpoint"
"119","BTLA","CD79A",7.69832402234637,1,16.3548387096774,3,"checkpoint"
"90","BTLA","CD79A",13.9282511210762,5,8.98952879581152,4,"checkpoint"
"185","CD40LG","ITGAM",16.425,6,7.61458333333333,2,"checkpoint"
"100","BTLA","CD79A",6.47849462365591,3,18.9464285714286,8,"checkpoint"
"108","BTLA","CD79A",9.11458333333333,2,12.8630952380952,7,"checkpoint"
"105","BTLA","CD79A",6.47849462365591,3,16.3548387096774,3,"checkpoint"
"99","BTLA","CD79A",18.6439790575916,4,5.61173184357542,1,"checkpoint"
"115","BTLA","CD79A",7.69832402234637,1,12.8630952380952,7,"checkpoint"
"219","CD40LG","TRAF3",5.69354838709677,3,16.0677083333333,2,"checkpoint"
"101","BTLA","CD79A",6.47849462365591,3,12.8630952380952,7,"checkpoint"
"111","BTLA","CD79A",9.11458333333333,2,8.98952879581152,4,"checkpoint"
"92","BTLA","CD79A",13.9282511210762,5,5.61173184357542,1,"checkpoint"
"118","BTLA","CD79A",7.69832402234637,1,8.98952879581152,4,"checkpoint"
"188","CD40LG","ITGAM",5.69354838709677,3,10.4385474860335,1,"checkpoint"
"104","BTLA","CD79A",6.47849462365591,3,8.98952879581152,4,"checkpoint"
"113","BTLA","CD79A",9.11458333333333,2,5.61173184357542,1,"checkpoint"
"187","CD40LG","ITGAM",5.69354838709677,3,7.61458333333333,2,"checkpoint"
"120","BTLA","CD79A",7.69832402234637,1,5.61173184357542,1,"checkpoint"
"106","BTLA","CD79A",6.47849462365591,3,5.61173184357542,1,"checkpoint"
